0.382143	0.685012
0.650122	0.143407
0.969170	0.658669
0.340690	0.793559
0.183547	0.531105
0.145330	0.200702
0.233944	0.354243
0.379823	0.504792
0.942705	0.438828
0.278358	0.002717
0.916148	0.969292
0.774695	0.933974
0.818926	0.307784
0.213156	0.467369
0.031563	0.145208
0.525031	0.303602
0.475672	0.152106
0.896032	0.791575
0.884188	0.289286
0.461569	0.970116
0.302442	0.432418
0.058150	0.440018
0.098352	0.467338
0.562027	0.472436
0.262607	0.512454
0.846764	0.258639
0.281899	0.424115
0.892613	0.710165
0.365965	0.241636
0.076160	0.712637
0.308883	0.728053
0.174115	0.242247
0.766575	0.662149
0.109371	0.249237
0.231105	0.039927
0.974603	0.714530
0.485012	0.840171
0.360226	0.787271
0.813034	0.508761
0.523504	0.408791
0.756838	0.823779
0.422802	0.328816
0.691331	0.289652
0.155433	0.920299
0.004151	0.724573
0.825672	0.699206
0.160867	0.189805
0.375275	0.957051
0.434646	0.924969
0.410073	0.408669
0.584737	0.437271
0.549634	0.266392
0.262607	0.409585
0.334829	0.642002
0.428541	0.575519
0.223474	0.686203
0.558028	0.223291
0.704396	0.370726
0.921825	0.483120
0.061783	0.319200
0.718284	0.052350
0.822955	0.592369
0.341850	0.518498
0.415629	0.835470
0.566331	0.932082
0.073352	0.692857
0.925549	0.789072
0.513400	0.896734
0.073077	0.077656
0.421734	0.935348
0.402442	0.545696
0.277534	0.708089
0.705708	0.843651
0.545024	0.073046
0.156929	0.702961
0.766270	0.693651
0.398810	0.802930
0.585928	0.088614
0.012057	0.482631
0.238797	0.296886
0.153755	0.956197
0.531441	0.055861
0.640385	0.184158
0.848535	0.907173
0.260531	0.062485
0.216850	0.129060
0.598291	0.078694
0.957540	0.909402
0.145177	0.097497
0.954945	0.656044
0.987424	0.428724
0.079151	0.861020
0.843193	0.834463
0.788797	0.416026
0.738492	0.632418
0.444780	0.792033
0.095879	0.551221
0.372100	0.983913
0.522619	0.493407
0.193651	0.631013
0.075000	0.863400
0.472497	0.217063
0.285684	0.615507
0.190904	0.756074
0.728724	0.680128
0.099939	0.870604
0.408883	0.921734
0.468071	0.670116
0.754548	0.286905
0.261630	0.333303
0.493590	0.298932
0.289499	0.802228
0.197558	0.552503
0.339957	0.493101
0.771764	0.368071
0.844505	0.432875
0.673260	0.260440
0.096886	0.723871
0.140751	0.377595
0.562515	0.745513
0.213828	0.566850
0.303144	0.999298
0.824481	0.223748
0.055830	0.001068
0.742613	0.581685
0.991484	0.130800
0.656777	0.595024
0.685501	0.840568
0.169933	0.076343
0.335562	0.131929
0.993468	0.241117
0.751954	0.708608
0.117613	0.315812
0.154976	0.705189
0.245849	0.368437
0.312424	0.406197
0.265201	0.014774
0.042888	0.855769
0.042552	0.158730
0.622466	0.765690
0.323138	0.420940
0.120482	0.630311
0.013217	0.414255
0.201099	0.451099
0.630556	0.520757
0.415842	0.980006
0.199389	0.326709
0.523810	0.885043
0.377503	0.372436
0.867766	0.748291
0.089347	0.372375
0.337576	0.298046
0.453327	0.562668
0.954609	0.785104
0.278694	0.331258
0.603327	0.906136
0.918620	0.788523
0.948504	0.184127
0.755098	0.431777
0.061386	0.209463
0.102747	0.564377
0.793987	0.647314
0.808425	0.620208
0.424115	0.420330
0.327900	0.054426
0.612027	0.971642
0.566270	0.955220
0.190842	0.012057
0.254823	0.029548
0.828999	0.663462
0.153907	0.127228
0.090507	0.396276
0.856960	0.949115
0.930220	0.676832
0.479670	0.103816
0.147466	0.722405
0.016819	0.167399
0.839194	0.275977
0.644414	0.898168
0.372955	0.804304
0.750519	0.267582
0.921642	0.024573
0.977442	0.463492
0.081471	0.170696
0.052930	0.516758
0.613858	0.898443
0.696062	0.714103
0.832723	0.241453
0.372924	0.448810
0.677381	0.523230
0.191392	0.668162
0.996795	0.627595
0.708974	0.571581
0.077045	0.539316
0.938431	0.718346
0.946917	0.557387
0.332753	0.198443
0.485928	0.088492
0.029823	0.025641
0.875183	0.427411
0.136935	0.405983
0.412912	0.428510
0.338584	0.039927
0.233852	0.478053
0.607570	0.115171
0.957998	0.670177
0.300763	0.143193
0.802595	0.594383
0.421306	0.299267
0.189774	0.641422
0.327076	0.419933
0.378266	0.231716
0.668987	0.315140
0.151068	0.875519
0.837698	0.551343
0.093101	0.466941
0.702503	0.360714
0.486264	0.723962
0.922009	0.835073
0.355250	0.173535
0.607845	0.056868
0.695879	0.595269
0.624328	0.329365
0.414866	0.323138
0.302686	0.154609
0.015263	0.317827
0.854060	0.123321
0.556288	0.410653
0.259127	0.366880
0.919475	0.628602
0.920269	0.730891
0.913980	0.005311
0.851190	0.325549
0.250031	0.785806
0.692277	0.609890
0.913828	0.426954
0.327076	0.663889
0.971612	0.307540
0.384860	0.807845
0.339896	0.545665
0.408120	0.222833
0.548138	0.835714
0.968498	0.730342
0.025885	0.708608
0.509951	0.384188
0.949206	0.122619
0.203510	0.036111
0.171245	0.790263
0.591056	0.526313
0.276862	0.146368
0.302106	0.656990
0.282509	0.368315
0.625122	0.607051
0.021306	0.347436
0.211630	0.941087
0.740018	0.024695
0.698748	0.870513
0.938828	0.992857
0.526038	0.923565
0.988950	0.771276
0.734127	0.678907
0.554976	0.663767
0.020024	0.720726
0.356044	0.599786
0.836661	0.469994
0.295452	0.869872
0.810592	0.049603
0.491331	0.158974
0.267521	0.838980
0.238400	0.786508
0.140079	0.872894
0.433547	0.554792
0.041728	0.744963
0.494017	0.118468
0.788980	0.166911
0.302442	0.275580
0.150366	0.843956
0.207906	0.088706
0.108303	0.818712
0.614835	0.243926
0.408242	0.945116
0.190751	0.550763
0.682448	0.642918
0.225733	0.991850
0.926801	0.593132
0.171642	0.227167
0.611935	0.528297
0.895757	0.961142
0.211203	0.775397
0.677228	0.073596
0.425153	0.706349
0.480830	0.930159
0.884493	0.753571
0.535287	0.766422
0.613126	0.145635
0.750580	0.563919
0.032814	0.020818
0.004060	0.315476
0.789255	0.072344
0.828144	0.090171
0.180739	0.384524
0.526435	0.803999
0.474817	0.613767
0.257234	0.100122
0.886996	0.171856
0.107509	0.249908
0.509341	0.567949
0.694109	0.473993
0.967491	0.563309
0.320269	0.596032
0.085165	0.298871
0.222375	0.431838
0.343529	0.048443
0.933181	0.821642
0.408394	0.755708
0.296306	0.709860
0.514591	0.009249
0.164164	0.181685
0.983181	0.616728
0.305830	0.860379
0.654945	0.426099
0.560928	0.570513
0.522131	0.559829
0.768620	0.678236
0.337088	0.710043
0.502839	0.008547
0.482204	0.656410
0.145971	0.751465
0.879640	0.660043
0.331227	0.257570
0.223901	0.891056
0.285195	0.136600
0.318803	0.544994
0.102869	0.557326
0.797131	0.806044
0.484951	0.160409
0.007631	0.310592
0.969109	0.489591
0.350397	0.270940
0.186966	0.344628
0.837759	0.911752
0.178663	0.966636
0.167338	0.377442
0.293010	0.457326
0.086294	0.768651
0.708822	0.343651
0.325855	0.458120
0.105433	0.688614
0.890812	0.349939
0.516636	0.658394
0.983547	0.231532
0.894505	0.951313
0.344048	0.879518
0.419963	0.993010
0.287485	0.071795
0.088278	0.306624
0.219170	0.167399
0.600305	0.963095
0.910775	0.402930
0.091361	0.515751
0.315904	0.568864
0.731868	0.330891
0.210470	0.218101
0.724298	0.714347
0.433578	0.064164
0.735653	0.743956
0.014988	0.724969
0.290263	0.214042
0.968956	0.467643
0.158150	0.597222
0.032753	0.114011
0.267705	0.428663
0.138217	0.758120
0.175763	0.022558
0.888126	0.454701
0.625519	0.924023
0.826313	0.536691
0.222863	0.001740
0.780556	0.713309
0.764744	0.594048
0.056960	0.609066
0.246368	0.604243
0.771245	0.898504
0.084982	0.962302
0.093132	0.691880
0.584432	0.350611
0.692216	0.330433
0.176526	0.606471
0.157570	0.245024
0.470147	0.701587
0.681777	0.035806
0.635653	0.710501
0.781624	0.429121
0.160806	0.670208
0.344567	0.266850
0.506349	0.739164
0.777076	0.186569
0.692002	0.560897
0.537118	0.145818
0.347222	0.239560
0.834737	0.449634
0.255342	0.832662
0.777442	0.435104
0.922680	0.767094
0.746306	0.471642
0.204060	0.086630
0.280250	0.430983
0.518590	0.935226
0.252442	0.284493
0.680739	0.180769
0.617979	0.984005
0.885165	0.592216
0.515568	0.280647
0.871337	0.466667
0.004426	0.642521
0.801801	0.121734
0.216728	0.920147
0.884432	0.153480
0.206624	0.923504
0.269536	0.868681
0.279274	0.561996
0.254976	0.796703
0.078419	0.705678
0.327320	0.689072
0.215781	0.422466
0.073504	0.910195
0.721917	0.750183
0.492888	0.627198
0.100977	0.656197
0.739652	0.705647
0.271276	0.344353
0.829670	0.715537
0.169505	0.563248
0.340568	0.955586
0.304548	0.071825
0.637821	0.900824
0.038309	0.921673
0.656288	0.981013
0.877534	0.706777
0.771215	0.094353
0.554670	0.443773
0.787210	0.765476
0.183883	0.232845
0.578114	0.349084
0.268101	0.359096
0.408578	0.192888
0.841758	0.989347
0.468193	0.158516
0.529243	0.120574
0.649847	0.411355
0.801893	0.938675
0.103510	0.884219
0.211172	0.237179
0.597527	0.320421
0.884402	0.062363
0.215385	0.304945
0.058120	0.230464
0.425000	0.185440
0.938156	0.880769
0.045116	0.294383
0.657753	0.717033
0.146001	0.375275
0.626007	0.095665
0.411142	0.620299
0.038034	0.615079
0.993987	0.225580
0.835379	0.362393
0.399695	0.870879
0.891880	0.476984
0.424725	0.027381
0.712729	0.182204
0.682051	0.505464
0.422131	0.946154
0.747344	0.140263
0.324176	0.923321
0.455037	0.030678
0.816911	0.338370
0.376099	0.230311
0.940934	0.964133
0.008181	0.300977
0.344994	0.350305
0.710958	0.633883
0.948382	0.963980
0.915140	0.944109
0.080220	0.890171
0.640201	0.845452
0.382234	0.256777
0.848871	0.911996
0.248138	0.034799
0.670238	0.131044
0.088736	0.371459
0.024512	0.156899
0.198810	0.113187
0.679090	0.267155
0.509188	0.675397
0.265690	0.432479
0.004640	0.911844
0.295269	0.402839
0.090049	0.144414
0.694780	0.218162
0.683333	0.006899
0.902320	0.048657
0.319109	0.257998
0.049908	0.771703
0.044353	0.222894
0.266209	0.190293
0.384402	0.017613
0.627289	0.303175
0.163400	0.212668
0.791453	0.526129
0.460165	0.092186
0.845940	0.277564
0.478602	0.165659
0.397711	0.830861
0.616758	0.087118
0.440171	0.839377
0.513492	0.639621
0.025458	0.443590
0.355586	0.939255
0.276099	0.363187
0.225122	0.517308
0.764286	0.881868
0.769994	0.435409
0.792552	0.130739
0.976648	0.089072
0.606013	0.578663
0.329182	0.858700
0.067125	0.130525
0.133822	0.259921
0.825092	0.746978
0.289835	0.756136
0.509127	0.984219
0.289866	0.880891
0.981319	0.366972
0.730220	0.834554
0.173871	0.996612
0.110897	0.206136
0.549145	0.300275
0.210256	0.979396
0.706136	0.332387
0.810195	0.476252
0.171886	0.527534
0.057845	0.399359
0.904823	0.316880
0.244353	0.623474
0.540354	0.511874
0.277839	0.896581
0.915507	0.861081
0.637821	0.104823
0.896398	0.687424
0.087454	0.259707
0.046276	0.012363
0.928785	0.859371
0.162118	0.072070
0.076923	0.785409
0.210012	0.631960
0.742705	0.388797
0.694597	0.006716
0.994383	0.921001
0.989530	0.193132
0.990140	0.966484
0.663095	0.017399
0.155098	0.034890
0.329182	0.709432
0.088492	0.967582
0.054212	0.804487
0.478816	0.311844
0.852778	0.783608
0.811325	0.327350
0.300916	0.354853
0.147497	0.770910
0.802900	0.784524
0.758730	0.122955
0.535409	0.181746
0.892399	0.410684
0.608700	0.147344
0.456899	0.280098
0.468803	0.686996
0.902564	0.479548
0.076862	0.800183
0.079976	0.405220
0.895055	0.649054
0.361233	0.869170
0.208272	0.713278
0.798138	0.742613
0.819261	0.837210
0.605891	0.634249
0.638828	0.576374
0.749176	0.256258
0.212241	0.749115
0.912607	0.637637
0.706166	0.598779
0.637576	0.837637
0.389438	0.474481
0.906807	0.319139
0.141270	0.435104
0.956380	0.636233
0.014011	0.683364
0.598382	0.590720
0.385012	0.236264
0.834768	0.518162
0.726893	0.738919
0.041789	0.855311
0.528816	0.825336
0.511111	0.647344
0.399298	0.936416
0.621520	0.151557
0.881685	0.997772
0.430556	0.192430
0.013095	0.865842
0.961264	0.424298
0.161172	0.947772
0.967491	0.159554
0.163980	0.900855
0.459951	0.917582
0.310775	0.818987
0.772924	0.348718
0.190171	0.811447
0.452076	0.694902
0.939988	0.380067
0.748016	0.435836
0.926893	0.502595
0.992308	0.284066
0.391178	0.825855
0.640965	0.180098
0.084280	0.877686
0.265201	0.446520
0.431838	0.702320
0.269841	0.756166
0.253144	0.826038
0.622039	0.071215
0.569872	0.958425
0.370665	0.210073
0.531868	0.336996
0.238950	0.195269
0.995482	0.120849
0.069231	0.043040
0.781349	0.738248
0.403663	0.147527
0.147192	0.596123
0.979915	0.917186
0.503632	0.057967
0.424664	0.818773
0.904670	0.094597
0.926709	0.487302
0.346215	0.514866
0.166758	0.055281
0.402625	0.183028
0.292430	0.359432
0.230403	0.129579
0.211416	0.180128
0.474725	0.959280
0.991239	0.171459
0.105525	0.464652
0.641484	0.635897
0.718529	0.852900
0.064530	0.800977
0.327808	0.486538
0.451435	0.754976
0.186996	0.551923
0.906563	0.696368
0.664194	0.554609
0.582967	0.654151
0.705952	0.052991
0.108700	0.334982
0.921184	0.534158
0.584615	0.254060
0.813919	0.837515
0.935470	0.804792
0.198810	0.034676
0.897222	0.423962
0.329548	0.171245
0.419078	0.510592
0.770238	0.773687
0.763797	0.250488
0.543284	0.532204
0.084615	0.007265
0.584096	0.063492
0.765201	0.433150
0.032540	0.159219
0.296368	0.956502
0.394933	0.426770
0.979792	0.803205
0.104548	0.729640
0.230433	0.207479
0.516361	0.332540
0.768620	0.968315
0.861844	0.158242
0.473138	0.006227
0.199908	0.061050
0.185958	0.082112
0.893407	0.525031
0.242827	0.325946
0.639560	0.691575
0.014286	0.739530
0.592094	0.124023
0.238339	0.324359
0.599603	0.214927
0.424328	0.994536
0.095421	0.640812
0.111050	0.926252
0.669689	0.773413
0.259890	0.506136
0.852411	0.451801
0.562943	0.529640
0.142796	0.022100
0.949115	0.807845
0.813706	0.051068
0.068590	0.839042
0.520147	0.619292
0.037912	0.701252
0.249603	0.601068
0.223993	0.821215
0.638797	0.837576
0.352381	0.776587
0.190904	0.607418
0.718162	0.788034
0.426557	0.303571
0.781777	0.056410
0.494872	0.720940
0.930983	0.603175
0.280769	0.861264
0.689744	0.766392
0.536905	0.662668
0.156044	0.014164
0.071795	0.559005
0.949634	0.227717
0.527167	0.274847
0.448962	0.109829
0.772527	0.764347
0.603999	0.879243
0.451770	0.697070
0.098474	0.901709
0.711264	0.401129
0.150336	0.419444
0.639347	0.666117
0.725733	0.030739
0.451862	0.313553
0.451221	0.078144
0.952137	0.942766
0.005311	0.601252
0.296917	0.754151
0.268651	0.009768
0.602564	0.861905
0.014805	0.135256
0.416941	0.996703
0.425336	0.813339
0.595055	0.008455
0.205800	0.657021
0.603907	0.074878
0.589072	0.176160
0.791758	0.018895
0.002167	0.898046
0.650458	0.646398
0.683181	0.645177
0.604212	0.505769
0.023016	0.630342
0.353816	0.979365
0.921673	0.519475
0.309982	0.108913
0.930098	0.123168
0.144689	0.066728
0.469170	0.871245
0.994078	0.672192
0.899756	0.725275
0.341087	0.865507
0.726770	0.689438
0.114286	0.542643
0.721917	0.570940
0.027045	0.657601
0.241026	0.149817
0.694811	0.997802
0.521947	0.413278
0.557204	0.540354
0.240324	0.009524
0.139988	0.795177
0.108333	0.580708
0.684676	0.038675
0.794322	0.126190
0.678175	0.849237
0.945879	0.058608
0.315781	0.844078
0.598871	0.102625
0.425977	0.031044
0.751923	0.697466
0.889042	0.676557
0.387027	0.056471
0.081380	0.095330
0.720940	0.543223
0.377961	0.274512
0.963828	0.514866
0.239377	0.729976
0.370849	0.295940
0.921703	0.507387
0.865781	0.433364
0.333272	0.732265
0.016209	0.891209
0.076893	0.613492
0.647100	0.341239
0.201282	0.309982
0.865995	0.206349
0.698932	0.563828
0.789347	0.610623
0.278144	0.507234
0.745238	0.894414
0.443376	0.550305
0.236233	0.850916
0.411081	0.754579
0.444048	0.338736
0.896978	0.598901
0.554823	0.428419
0.301557	0.545177
0.689744	0.737363
0.329945	0.307845
0.719322	0.111264
0.571642	0.235836
0.744048	0.308120
0.076282	0.711416
0.522192	0.838584
0.455067	0.972741
0.626343	0.622161
0.536844	0.267186
0.609188	0.614438
0.114194	0.741239
